sul1,0,0.0343018982,0.042194394,20.68337407,0,0.0189418013,0.021523274,0.057547162,166.2835936,26.20394537,170.7776783,0.370444494,73.67967023,0.0871535371,74.7225588,0.158505147,20.96844994,0.446961938,0.152885226,120.0411011,0.0996628906,102.4743254,0.130278764,11.55552583,0.56362382,240.7658921,3.890010243,15.38067543,0.132087056,0.0464331042,65.36326662,461.4282288,108.1613233,63.07510209,98.81020085,101.7413306,0.0975099531,2.113978043,0.0196226914,0.022220557,2.672108765,0.218256924,133.0746407,0.150903791,95.29147437,0.174186009,75.9973465,0.101007468,47.50795229,74.77843755,0.23244735,108.8765446,0.116892307,0.0859198642,44.76973109,103.755645,99.82989852,0.0231912715,11.3475101,0.0442460195,0.189830778,0.0341820148,0,0.0408543042,0,0.516906738,0.703018713,0.356005863,0.627642223,0.0196471513,0.137426182,0,102.2117179,0.0205662975,122.6935834,0,84.69578512,0.167827941,75.26047573,0.0200522481,98.33603621,0.129166498,0.03701815,169.1391247,51.30633665,107.0820901,111.4698178,4.612295057,0,9.452820347,0.789876454,0,sulfonamide antibiotic;sulfone antibiotic,3689.720573
APH(3'')-Ib,0.293006972,0.0358435565,0,0.104663263,0.115718859,0,0,0.420934859,75.59455903,17.93221942,70.93323245,0.387093684,52.01384287,1.165703041,47.00787436,0.269147083,49.78274504,0.111202408,0.359452062,99.96366646,0.208284243,121.1718981,0.291715692,40.37467448,0.741647324,52.89164248,1.429843977,24.68936506,0.512658911,0.145559956,9.57394647,20.96833107,64.51557097,2.95174893,34.24801459,19.25447076,2.479382291,0.801061688,0,0,1.206799835,0.0456132448,54.86910404,0.923589337,205.114406,0.910072969,166.7178861,1.393222109,258.5653359,147.0226936,0.224210235,154.8152712,0.488583576,0.134672147,3.96399691,13.73305054,65.75839067,0,4.446566459,0,0,0,0,0,0,0.198998395,12.78230204,0.998542762,25.14094972,0.328482709,0.119668867,0.531567084,258.9604376,0.171925004,217.1811675,0.111659643,261.9278731,1.683559388,277.769243,1.382929203,248.4895229,0.404915201,0.0580228307,239.8823219,22.28556106,27.95532458,105.0679021,5.120813543,3.914295131,8.323069829,4.553801489,0.393405544,aminoglycoside antibiotic,3619.812449
lnuA,1.781700782,0,0,0.954645978,0,0,0.0372980959,0.0332415284,35.85592882,1.308625979,27.4480769,0.998589505,207.3300172,4.681931321,129.2994027,2.163078397,132.0256359,4.684176972,0.198703314,50.40794885,0.898080259,31.79583377,0.774043128,74.97399727,4.123905963,142.7830477,0.982367517,43.61476682,0.752087523,0.643718562,92.66256759,229.9149037,344.0453596,0,62.50757064,38.6755816,6.364795635,9.500564484,0.0680090797,0,0.313935507,0,12.04333732,1.120731796,32.03710497,0,135.3977206,0.175037786,20.65458874,87.40278998,1.115480735,122.6912226,0.0337608217,0.0744460935,0.0277376936,32.27412782,60.56436753,0,17.20627891,0,0.0986884231,0,0.497061612,0,0.0337122894,0,0.324873244,0,8.157399701,0.0340469268,0,0,78.05307679,0.0356397329,104.9105563,0.0740698752,62.09540481,0.087249681,45.12802005,0.104246781,35.63724974,0.149223407,0.160373662,106.5418657,7.06937641,44.98997661,549.8167785,18.48319949,13.27132445,0,1.840789398,0.0362454383,lincosamide antibiotic,3285.053321
APH(6)-Id,3.752175616,0,0,0.150782867,0.333420166,0,0,0.211765276,97.30978614,32.22856289,93.70384755,0.495702704,55.18737691,1.329498994,51.18213954,0.31815062,54.00229949,0.256325551,0.421946725,74.83299813,0.140029946,115.4566198,0.149425592,41.80889645,0.69135152,47.63037492,1.373267417,26.97720503,0.284061834,0.233000649,10.64286374,19.69728841,67.10018323,3.355292604,38.35134987,20.17711462,14.091942,0.629480457,0.0393865533,0,1.386313226,0.0438084041,61.99767575,0.843773974,134.10623,2.291987126,147.7364489,1.115078846,150.2810213,134.7151549,0.161503955,149.1913141,0.273729827,0.215572321,3.373422378,16.83416679,64.79363142,0,7.117705303,0,0,0,0,0.0410012621,0,0.191124358,12.65281953,0.977836627,27.40064691,0.453509964,0.0919470141,0.412354267,212.8300361,0.288963878,193.4409069,0.214482912,207.5251279,1.364296272,209.0216048,0.965970169,196.0010146,0.669760815,0.0928782721,218.3603285,23.00332741,29.6364127,112.0614014,20.54068183,25.48046555,9.004442452,3.936253589,0.461803391,aminoglycoside antibiotic,3258.145852
pp-flo,0,0,0.0314765667,0,0,0,0,0.0286197116,7.210654018,30.81464281,1.06609474,0.414521445,47.67678051,0.182043698,64.89175603,0.103462752,23.85770126,0.0635102524,0.0427690288,171.1523939,1.249037168,197.7845387,1.263425341,47.51407775,1.043357107,56.71653022,0.743704562,37.84870287,0.239300576,1.801207154,8.725373902,2.605813947,7.568716701,5.508229646,50.04589101,45.59930893,0.0484942548,0,0,0,0.0844646,0,57.98882425,0.948826322,168.133075,2.714321018,155.608686,2.109813743,385.5868072,93.39219327,2.147532393,155.0087903,3.110147992,0.256381199,1.468688627,7.765860348,10.84672647,0,0,0,0.014161173,0,0,0.015238437,0,0.0405901998,0,0.0279554281,0,0,0.0170864104,0.0437870459,236.899234,0.15342238,187.9357292,0.223199865,154.899903,0.287955052,147.83003,0.0747938132,121.1562689,0.754795137,0.055230288,238.9104323,9.186321001,4.523854631,4.250568676,5.089402451,0,0,3.555754922,0.0312059656,phenicol antibiotic,2976.990195
AAC(6')-Ie-APH(2'')-Ia,0,2.976960771,3.502178748,0.845937003,1.251358134,3.563629043,6.042603,1.262553499,61.22658153,20.58504181,54.10597733,0.287693845,33.55991716,0.182749505,38.20648292,0.415455559,25.74811505,0.136368047,0.28941269,55.84019127,0.0696599912,53.06153792,0.0650422461,2.091799225,0.133747893,57.84940835,0.0910869888,3.423911674,0.0549542032,0.0540911736,27.35304531,49.85507068,237.7569673,0.416541299,8.832616946,27.46013671,0.208251946,4.559924695,2.320188675,3.028583054,1.318987908,1.4492442,52.4736765,0.125565636,69.75584866,0.112729985,46.02007025,0.0352998959,75.19256602,7.108970593,0.249954625,40.13832349,0.0113475831,0.112601659,0.0839079709,13.60769364,228.8606263,1.067137403,1.652377515,1.855561671,0.420164073,2.000932366,0.801939904,1.725220121,2.560867144,2.297710369,285.3821541,2.913959431,467.2704629,2.643505749,1.414141238,3.441655714,101.8858366,0.0479164677,102.1746508,0.124480688,42.90059858,2.737102033,42.48531297,2.838167572,59.67731224,2.608138554,0.19405548,106.9485322,6.863167673,42.40682219,253.9557717,3.05028934,0.727290745,1.573120714,6.964571163,0.402029257,aminoglycoside antibiotic,2883.386145
APH(3')-Ia,0,0,0,0.0515592091,0.228021663,0,0.0443172947,0.296229856,159.3752432,30.65094191,149.0906613,0.381380124,39.3344989,0.30506954,65.96104878,0.0407960665,23.12940511,0.0657366266,0.157398443,54.83282415,0.246251924,65.45307309,0.45985588,24.03253464,0.494297397,28.29337075,0.462871474,16.4222766,0.097133075,0.215117204,8.971036643,94.04491763,87.33557311,1.693371029,8.513686684,15.89401162,0.167314126,1.219731299,0,0,0.139880858,0.0449399865,33.38952316,0.577045916,75.57265861,2.51059244,93.37523537,0.561541887,83.82171207,78.08772732,0.202492454,96.41813682,0.320914674,0.176912488,0.0329577024,13.28110542,41.65841933,0,1.460311494,0.0455521751,0.0390869277,0,0.0393736382,0,0.0200283343,0,11.82160987,0.0385805538,23.90830505,0,0,0,211.4986597,0.31760131,219.7767857,0.198020755,212.3430463,0.466512132,194.2765642,0.639970089,166.8660007,0.531918124,0.0762218735,239.7567404,8.98580652,33.71356758,72.36810144,1.879595334,0,0,4.682874875,0.172266142,aminoglycoside antibiotic,2804.056454
ANT(6)-Ia,0.0908627893,0.0166728739,0,0.0973696563,0.23684062,0.0736552275,0,0.0372953733,75.46533568,21.78463284,70.38949339,10.58348302,141.2741718,8.641865365,115.0375657,10.45864735,45.97097658,6.869286606,16.06992856,73.2828717,21.0821392,81.60284411,22.01853779,12.03434088,8.238988849,34.96732162,8.817347469,19.52907207,4.971115093,20.38016894,120.7909956,54.36831932,59.71540723,11.95749287,33.43382487,44.75484355,0.157986509,1.851804942,1.468830245,0.712838565,0.176110162,0.106086554,61.80505811,8.361752595,56.42690241,15.42790366,46.78344856,5.675493486,76.2112462,31.34431607,7.491707674,39.69737312,7.897561962,19.31512976,1.089211871,30.83061031,104.9074883,0.450896499,2.7578008,0.795734599,0.221447193,0.481823487,0.241660849,1.012745461,0,0,0,0.546445824,0,0.114596973,1.091029814,0.418443454,178.6439027,7.637333991,172.2350848,7.936316139,82.70748323,7.749615979,71.84879383,7.641373779,99.77007152,12.66124216,9.842249012,170.8738998,39.63903208,67.85457558,86.50178779,4.203496258,0.040461355,0,1.165027437,0.0406656137,aminoglycoside antibiotic,2709.907614
SAT-4,0,0.0265839711,0.0327006554,0.155250508,2.059795692,0.0293597921,0.100083224,0.862248311,105.8113403,88.69412504,81.58980989,22.71236351,51.5016021,26.55829737,51.22416578,22.23430955,14.50941849,37.97154501,46.89085431,37.14923836,79.98843934,40.09984569,81.60940956,8.022323465,35.59180049,8.583624938,44.87292971,11.45560696,22.22836458,75.89374798,58.04425724,13.20466535,11.70182516,2.355483192,13.82069016,27.50299095,0.100760285,2.160439099,9.246212209,9.815931044,0.772194143,1.488512221,42.68941812,27.63371786,25.70558888,47.51794327,9.790193513,27.39827569,35.12734635,7.870635487,32.86984328,8.611599459,34.81734781,53.60325529,0.421767041,19.32535351,32.04663865,2.264627666,0,5.452215758,0.794441806,3.496820111,0.859548395,6.71236218,0,0.0843374151,0,1.800640182,0.162140908,1.004951789,1.526575843,0.758164591,83.52238737,40.89916753,76.9829322,36.76952054,60.03316771,39.46222287,62.28202757,40.46744197,85.22134037,47.84972913,61.27984558,96.23062503,17.1460692,76.85846899,57.93619563,1.265978904,0.129026765,0,0.717698089,1.426459362,nucleoside antibiotic,2465.499201
floR,0.0645485657,0,0,0,0,0,0,0,4.172005883,22.48998454,0.986929289,0.22740157,35.48767636,0.204638231,46.44265969,0.0410485174,16.16908639,0.102889753,0.0263954072,133.68633,0.702031322,148.9489212,0.861138946,34.72179604,0.908215611,39.17316387,0.823474853,30.15094382,0.24759317,1.683487361,5.963850655,1.830928145,5.404429029,3.308925718,37.07206745,31.347839,0.0224465981,0,0,0,0.0938309715,0.060290774,41.95073752,0.491291092,125.0440673,1.924669169,116.4847097,1.939193374,286.3516353,66.45467969,1.667008648,119.1342311,2.502479122,0.133505433,0.773771799,4.848521836,7.481975525,0.0320315087,1.959130767,0,0,0,0,0,0,0,0,0,0,0,0,0,182.0075099,0.0710148144,137.4906287,0.0737948633,112.9116266,0.231801958,106.0245091,0.152327598,89.86121574,0.505475825,0.0255645145,177.4614973,5.791744924,3.216811827,3.75130221,3.517017688,0,0,2.426463253,0,phenicol antibiotic,2208.120914
qacEdelta1,0,0,0,0.121500397,0,0,0.0522173342,0,109.1904635,14.51920524,102.8580566,0.199717901,38.66047505,0,44.60735012,0.144205226,13.19874672,0.258182983,0.0463641065,71.56508794,0.0967163355,57.86841746,0.0903050316,7.482756368,0.60773351,148.7921332,2.371231937,8.37680442,0,0.0563253742,39.91618296,230.4897454,53.87555047,33.0080908,55.57707878,55.30927801,0.0788558751,1.296263459,0.0476063558,0,1.31852913,0.0529510276,66.81821966,0.156902451,59.69266469,0.0469544894,46.02587648,0,25.65823559,41.5982037,0.0867596127,67.3951262,0.0472651503,0.104224531,22.01818119,60.16113186,59.58107998,0,6.882511563,0,0.0921091949,0.0414642701,0,0.0495580473,0,0.198009583,0,0.272747742,0,0,0.0555679781,0,56.55290248,0.149686878,71.85735201,0,49.39407201,0,43.89757365,0.194593991,56.18147048,0,0,100.2316608,28.8167511,66.05637324,63.54242877,1.981532197,0,5.219700314,0.330398097,0,N/A,2093.523419
cpxA,135.1813633,2.376851332,2.305503536,0,0.757211545,0.751662073,0.538741206,0.0702654626,0.276612206,7.399463811,0,0,11.0740059,0,6.224313687,0,2.823817834,0,0,26.13765634,0.717965357,65.13727903,0.74990721,12.41985933,0.305861504,13.83940347,1.503682747,13.50132365,0.0115199402,0.425213438,0.321330509,0.0536972507,0.0449661852,0,1.962657737,1.576482647,162.9141674,175.0239316,1.60528215,0.149222953,19.06445496,1.345790341,2.357132639,1.039721934,4.232473112,2.989367328,0.452850865,0.320660032,2.152222533,0.0973104053,0,0.113062575,0.0832569934,0.236044616,0,0.0316715809,2.543947241,0,0,0.499728293,179.2738191,0.553008154,187.8268576,0.436479519,176.3579856,0.166091189,0.114452062,4.976005022,0.191588819,21.9142262,15.89888616,24.70189824,3.548117559,0.0125557921,3.007948617,0,26.89176295,0.481559691,42.10452907,0.11017767,33.05852638,0.170855904,0.0451994042,5.131931791,0.0810868375,0.439975815,0.173929178,137.212624,163.9712791,5.812897784,192.7059554,3.153987629,aminocoumarin antibiotic;aminoglycoside antibiotic,1916.267116
spd,0,0,0.0458063655,0.054367882,0,0,0.0700971997,0,38.53017884,0.614850533,47.83598904,0.0223419831,132.7133468,0.151382642,60.23621023,0.0215092102,68.55326623,0,0,9.562509724,0,4.282540023,0.0202044331,2.086963525,0,50.56719299,0,2.013590155,0.0614546225,0.0504079225,25.86083128,202.2644996,401.6356912,0.0582266387,10.44810373,33.1792637,0.211714217,2.219283744,0,0,0.0491669423,0,16.20704481,0,29.36704068,0,96.80249221,0,19.31776245,21.62979339,0,75.6145344,0.0422995509,0.023318718,0,24.08564164,173.5935344,0,3.079723073,0.0480336165,0,0,2.615665853,0,0.0422387439,0,0,0,0,0,0,0.0424808176,26.54020146,0,35.75065115,0.116004377,16.51179725,0,11.32148338,0,9.282948436,0,0,50.08878613,0.30897736,7.785530095,160.4764439,2.03414326,0.0903689408,0,1.301022857,0.0454125725,aminoglycoside antibiotic,1877.586367
CRP,122.9373539,1.754542092,2.410505453,0,0.617938708,0.427814113,0.514713723,0.178396202,1.003268081,4.61508762,2.84799595,0,27.89982927,0.115789699,11.25880054,0.105292705,2.750693118,0.339326206,0,23.40538094,0.344264099,55.57911743,0.543980309,10.01971829,0.499209669,13.75213608,2.233474653,12.13169629,0.401113346,0.647741803,2.589912571,0.0333872702,0.146782476,0,2.122127351,1.176249093,157.5315082,167.495757,0.573543239,0.0295215971,13.32787034,0.840912748,3.761684374,0.887868634,6.321046445,2.879875349,0.477813207,0.214713018,4.460615409,0.0605045649,0.118778041,0.0738137097,0.569432525,0.399527369,0,0.0229744642,2.12021378,0.0924337823,3.768994427,0.411487982,174.4745529,0.136239745,173.0359838,0.325667168,176.8130917,0.180723032,0,3.908301963,0.416933763,18.68949301,10.22450797,21.081308,9.56779651,0.0546475905,8.351626135,0.6530494,32.64989667,1.716879835,38.72527102,1.758295701,30.7146381,1.172647277,0.295087539,8.012958628,0.327712178,0.817353445,0.126167673,132.0660682,158.6476243,4.257202384,181.5112746,2.27862989,fluoroquinolone antibiotic;macrolide antibiotic;penam,1864.836159
mel,0,0.638015306,0.523210486,0.0690002256,36.31343516,0.22182954,0.192752876,48.97306117,9.25979281,19.41718225,5.988995598,109.7906011,5.99976147,60.86764299,3.376675398,67.24889083,2.549105679,49.71966758,34.04499171,15.66406632,69.97486578,19.08613617,61.25914283,4.191254708,60.11059638,3.993212848,46.02766112,4.226435859,42.92284201,61.3195574,17.52507506,1.246458086,3.082431992,2.315455373,10.12611917,7.75090066,0.0447823488,0.144029273,2.122303095,2.510429148,0.37439716,3.698727336,4.255642928,78.60554542,7.678900867,76.23670022,0.464540617,75.45572105,18.04071121,0.580395641,118.3733161,0.637896256,82.75369243,35.02523265,0.31977109,4.371955456,17.82201097,3.898195066,0,4.038678339,0,3.602784357,0,4.277899586,0,8.696124578,0.581162136,0.413050078,0.504438379,0.135347042,0.599585344,0.148263298,26.85075577,41.63943998,21.49631098,44.56510057,5.379183034,37.03142162,6.392175967,36.86895464,9.968811103,47.85714424,36.18647561,24.33194243,5.502950358,4.080712757,9.996218036,0.529559803,0,2.916972004,0.0938167436,18.03966789,lincosamide antibiotic;macrolide antibiotic;oxazolidinone antibiotic;phenicol antibiotic;pleuromutilin antibiotic;streptogramin antibiotic;tetracycline antibiotic,1822.156667
ANT(4')-Ib,0.309220797,0.0378269944,0,0.441819626,0,0,0,0,18.32054757,4.080533735,13.26438166,0.431209104,20.96134316,0.0961100271,5.525468833,0.196643491,10.76011188,0,0,7.906496458,0,9.307507704,0,6.63943202,0.0920808349,5.764482338,0,6.828574603,0,0.0256024428,25.92574141,49.28713279,167.2391956,0.453462005,59.62172377,10.82102674,0.788558751,2.689874767,0,0,0,0,27.24957132,0,19.03809246,0,6.915779588,0.0891101457,12.21820743,9.014701876,0,9.353626606,0,0,0.0353025191,5.053474053,103.8513672,0,0,0,0,0,0.063262387,0.0225263851,2.274047157,0.030001452,1.085371973,0,9.459287734,0,0,0.0215762255,33.99583199,0,60.57850813,0,221.6393894,0.0740300324,163.4536187,0.309581349,173.2123334,0.403581488,0,49.67519683,3.054927142,127.3908342,262.4177896,4.291553689,1.193370084,0,9.25114672,0.0461305579,aminoglycoside antibiotic,1744.579239
